StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q1_1,Q1_2,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q18_4_TEXT,Q19,Q20,Q21,Q22,Q23_1,Q23_2,Q23_3,Q23_4,Q23_5,Q23_6,Q23_7,Q24_1,Q24_2,Q24_3,Q24_4,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q26_1,Q26_2,Q26_3,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q27_8,Q28_1,Q28_2,Q28_3,Q29_1,Q29_2,Q29_3,Q29_4,Q29_5,Q29_6,Q30_1,Q30_2,Q30_3,Q30_4,Q30_5,Q30_6,Q30_6_TEXT,Q31,Q32,Q32_4_TEXT,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q39_7_TEXT,Q40,Q40_8_TEXT,Q41,Q41_4_TEXT,ResponseType
12/11/21 13:25,12/11/21 13:33,100,519,TRUE,12/11/21 13:33,R_12JEY9349lvFh5H,33.70150757,-117.7528,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,Somewhat supportive,farming,,,"Heard of it, but don't know details",8,2,1,7,5,4,3,6,Positive,Positive,Yes,1-5 days,No,No,,,Yes,4-Jan,No,No preference,Disagree,Neutral,Agree,Agree,,Neutral,Disagree,Disagree,Disagree,,Agree,Agree,Agree,Agree,Disagree,Disagree,Neutral,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Neutral,4,6,2,3,5,1,1,4,5,2,3,6,,1996,Man,,"Asian American or Asian,White/Caucasian",Bachelor's degree,$50K - $75K,4,92705,Something else,other,Tech,None,,Email,,3
12/11/21 13:25,12/11/21 13:35,100,631,TRUE,12/11/21 13:35,R_UH1OBWcLvsOrnxf,34.43980408,-119.7314987,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,Strongly supportive,sustainable,,,,,,,Very familiar,,,,,,,,,Positive,Very Positive,Yes,15+ days,Yes,No,Shellfish,,Yes,12-Aug,Yes,No preference,Disagree,Agree,Disagree,Strongly Disagree,,Neutral,Neutral,Neutral,Agree,,Strongly Agree,Agree,Neutral,Neutral,Disagree,Disagree,Strongly Disagree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Agree,,,,,,,,,,,,,,1963,Man,,White/Caucasian,PhD,> $150K,3,93110,Democrat,education,,Customer,,Email,,3
12/11/21 14:54,12/11/21 15:01,100,438,TRUE,12/11/21 15:01,R_1riweNsA2FKF6r0,33.62680054,-117.8717957,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,Somewhat supportive,Ecocapitalism ,,,Basic understanding,3,2,1,5,4,7,8,6,Neutral,Positive,No,,No,No,,,Yes,8-Apr,Yes,Wild caught,Neutral,Agree,Neutral,Neutral,,Neutral,Agree,Disagree,Disagree,,Agree,Neutral,Neutral,Neutral,Disagree,Disagree,Neutral,Neutral,Neutral,Agree,Neutral,Strongly Agree,Neutral,Neutral,Disagree,Neutral,Neutral,Agree,Agree,Agree,4,5,1,6,2,3,1,3,5,2,4,6,,2966,Man,,White/Caucasian,Bachelor's degree,$50K - $75K,2,92603,Democrat,other,,Customer,,Social media,,3
12/11/21 15:35,12/11/21 15:43,100,511,TRUE,12/11/21 15:43,R_3iJgq30UfYtpeay,33.76300049,-118.1773987,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,,,Strongly supportive,Growing,Very familiar,8,6,5,7,2,3,1,4,Positive,Very Positive,Yes,5-10 days,Yes,No,Shellfish,,Yes,4-Jan,Yes,Farmed,Disagree,Agree,Disagree,Disagree,,Neutral,Agree,Disagree,Neutral,,Agree,Neutral,Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Agree,Disagree,Agree,Strongly Agree,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,4,6,1,5,2,3,1,5,4,3,2,6,,1991,Woman,,"Hispanic or Latinx,White/Caucasian",Bachelor's degree,$25K - $50K,2,90814,Democrat,"non-profit,education",,"Customer,Researcher",,Social media,,3
12/11/21 17:36,12/11/21 17:41,100,284,TRUE,12/11/21 17:41,R_3hirTHAWNnfSBGx,34.05439758,-118.2440033,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,Somewhat opposed,Idk,,,,,,,Never heard of it,7,8,6,2,5,4,1,3,Unsure/Not familiar,Unsure/Not familiar,Yes,5-10 days,No,Unsure,,,Yes,8-Apr,No,No preference,Don't know,Don't know,Neutral,Agree,,Don't know,Don't know,Don't know,Don't know,,Agree,Don't know,Don't know,Agree,Don't know,Don't know,Neutral,Don't know,Don't know,Agree,Strongly Agree,Strongly Agree,Neutral,Neutral,Agree,Agree,Neutral,Agree,Agree,Don't know,5,6,1,2,3,4,2,1,5,3,4,6,,1998,Woman,,White/Caucasian,High School or equivalent GED,$75K - $100K,3,90808,Democrat,service industry,,Customer,,Social media,,3
12/11/21 21:20,12/11/21 21:27,100,412,TRUE,12/11/21 21:27,R_2VPzCjIJtb4Rdb6,45.53649902,-73.62419891,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,,,Strongly supportive,sustainability,Basic understanding,8,6,3,7,4,2,1,5,Positive,Very Positive,No,,Yes,No,"Shellfish,Seaweed",,Yes,4-Jan,Yes,Wild caught,Strongly Disagree,Agree,Disagree,Agree,,Disagree,Neutral,Disagree,Strongly Disagree,,Agree,Agree,Don't know,Agree,Disagree,Disagree,Disagree,Strongly Agree,Agree,Don't know,Strongly Agree,,Disagree,Disagree,Neutral,Neutral,Neutral,Agree,Agree,Agree,3,5,1,4,6,2,2,4,5,1,3,6,,1972,Man,,White/Caucasian,PhD,> $150K,4,93117,Democrat,education,,"Researcher,None",,Email,,3
12/12/21 9:22,12/12/21 9:27,100,305,TRUE,12/12/21 9:27,R_27rqKx7E2GKpPxd,39.63130188,-106.5108032,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,Strongly supportive,floats,,,,,Basic understanding,8,7,3,2,1,4,5,6,Positive,Very Positive,Yes,10-15 days,Unsure,No,,,Yes,8-Apr,Yes,Wild caught,Don't know,Agree,Don't know,Don't know,,Don't know,Neutral,Disagree,Neutral,,Strongly Agree,Agree,Don't know,Strongly Agree,Don't know,Disagree,Disagree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Strongly Agree,2,5,1,3,6,4,1,3,4,2,5,6,,1988,Man,,White/Caucasian,Bachelor's degree,$75K - $100K,1,93101,Democrat,education,,Customer,,Email,,3
12/12/21 11:16,12/12/21 11:23,100,401,TRUE,12/12/21 11:23,R_DGcej8Gc3K8cegV,33.72090149,-116.2172012,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,Neither opposed nor in support,Unsure,,,Basic understanding,5,4,8,6,3,7,1,2,Positive,Positive,Yes,1-5 days,No,No,,,Yes,4-Jan,Yes,No preference,Don't know,Don't know,Don't know,Don't know,,Don't know,Don't know,Disagree,Neutral,,Strongly Agree,Agree,Agree,Agree,Don't know,Don't know,Disagree,Don't know,Agree,Don't know,Neutral,Agree,Don't know,Don't know,Don't know,Don't know,Don't know,Agree,Agree,Agree,3,4,1,6,5,2,1,5,4,3,2,6,,1994,Woman,,Prefer not to state,Master's degree,$50K - $75K,3,92201,Indpendent,other,Private consulting ,None,,Email,,3
12/10/21 16:16,12/12/21 11:33,100,155804,TRUE,12/12/21 11:33,R_2CHB6LDaL9NmWEr,34.44500732,-119.8045959,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,Strongly supportive,unprofitable,,,Very familiar,8,5,6,7,2,3,1,4,Positive,Very Positive,Yes,5-10 days,Yes,No,Seaweed,,Yes,12-Aug,Yes,No preference,Neutral,Agree,Neutral,Agree,,Neutral,Neutral,Disagree,Neutral,,Agree,Agree,Neutral,Agree,Neutral,Disagree,Neutral,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,2,6,5,1,3,4,1,5,4,3,2,6,,1996,Woman,,White/Caucasian,Master's degree,> $150K,6,93101,Democrat,education,,Customer,,Email,,3
12/12/21 11:39,12/12/21 11:50,100,683,TRUE,12/12/21 11:50,R_0e4Tc8bcNWqB6EN,32.89639282,-96.8635025,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,Somewhat supportive,Kelp,,,,,,,Basic understanding,7,6,5,4,2,3,1,8,Positive,Positive,Yes,5-10 days,Yes,No,"Shellfish,Seaweed",,Yes,4-Jan,Yes,Wild caught,Disagree,Agree,Neutral,Don't know,,Don't know,Don't know,Disagree,Neutral,,Strongly Agree,Agree,Don't know,Agree,Don't know,Disagree,Disagree,Neutral,Agree,Don't know,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Strongly Agree,Agree,4,6,1,2,3,5,1,3,5,2,4,6,,1987,Woman,,White/Caucasian,Master's degree,$75K - $100K,1,93117,Indpendent,other,Energy ,Customer,,Email,,3
12/12/21 12:05,12/12/21 12:13,100,483,TRUE,12/12/21 12:13,R_7TZUr2e5MGJLDKp,37.60940552,-118.8656006,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,Strongly supportive,yummy,,,Very familiar,5,4,2,6,1,3,8,7,Very Positive,Very Positive,Yes,15+ days,Yes,Yes,"Fish,Shellfish,Seaweed",,Yes,12-Aug,Yes,No preference,Neutral,Strongly Agree,Neutral,Agree,,Strongly Disagree,Strongly Agree,Strongly Disagree,Neutral,,Agree,Agree,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,3,4,5,2,1,6,1,5,3,4,2,6,,1992,Woman,,"American Indian,White/Caucasian",Master's degree,$100K - $125K,2,93117,Democrat,education,,Researcher,,Email,,3
12/12/21 12:35,12/12/21 12:46,100,620,TRUE,12/12/21 12:46,R_3NXqSISqWS4pF40,37.76950073,-122.3849945,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,Somewhat supportive,Otters ,,,,,Basic understanding,8,7,6,5,3,2,1,4,Positive,Positive,Yes,15+ days,Yes,No,"Fish,Shellfish,Seaweed",,Yes,4-Jan,No,No preference,Disagree,Agree,Disagree,Neutral,,Disagree,Agree,Disagree,Agree,,Agree,Agree,Neutral,Agree,Disagree,Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,5,6,1,3,2,4,3,5,4,1,2,6,,1995,Man,,White/Caucasian,Master's degree,$25K - $50K,2,95060,Something else,"education,other",Research,Researcher,,Email,,3
12/10/21 16:26,12/12/21 22:47,100,195629,TRUE,12/12/21 22:47,R_02jQzckE5T5QrJf,34.42649841,-119.8630981,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,,,Neither opposed nor in support,seafood,Basic understanding,5,7,6,2,3,8,1,4,Positive,Positive,No,,No,No,,,Yes,4-Jan,No,No preference,Strongly Disagree,Strongly Disagree,Agree,Disagree,,Agree,Neutral,Disagree,Disagree,,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Don't know,Don't know,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Neutral,3,4,1,2,5,6,3,1,2,4,5,6,,1996,Woman,,Asian American or Asian,Master's degree,$75K - $100K,1,93117,Indpendent,service industry,,Customer,,Email,,3
12/13/21 8:07,12/13/21 8:31,100,1437,TRUE,12/13/21 8:31,R_3MtgtKp3ahKAtNb,47.61439514,-122.344696,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,,,Strongly supportive,sustainability,Basic understanding,1,8,4,2,6,5,3,7,Positive,Positive,Yes,1-5 days,Yes,No,Shellfish,,Yes,8-Apr,Yes,Wild caught,Disagree,Agree,Neutral,Agree,,Neutral,Neutral,Agree,Disagree,,Strongly Agree,Strongly Agree,Neutral,Agree,Neutral,Agree,Disagree,Neutral,Neutral,Agree,Agree,Agree,Neutral,Agree,Agree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,5,6,1,4,2,3,2,6,5,3,1,4,podcast,1980,Man,,Hispanic or Latinx,Master's degree,$75K - $100K,1,93109,Democrat,other,consulting,,,Email,,3
12/13/21 10:47,12/13/21 11:00,100,768,TRUE,12/13/21 11:00,R_2zNFxiFHy4cjUb5,34.42160034,-119.7068024,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,,,Somewhat supportive,opportunity,Basic understanding,8,7,6,4,3,1,2,5,Positive,Positive,Yes,10-15 days,Yes,Unsure,Shellfish,,Yes,8-Apr,Yes,Wild caught,Disagree,Agree,Disagree,Disagree,,Don't know,Don't know,Disagree,Disagree,,Agree,Neutral,Agree,Agree,Agree,Disagree,Neutral,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,5,6,2,3,4,1,1,4,5,6,2,3,short newsletter,1989,Woman,,Hispanic or Latinx,Master's degree,$125K - $150K,3,93101,Democrat,other,Academia,Customer,,Email,,3
12/13/21 12:56,12/13/21 13:12,100,947,TRUE,12/13/21 13:12,R_1cSyK52VLTzlNHp,37.86109924,-122.2564011,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,Somewhat supportive,nutrients,,,Basic understanding,8,7,6,5,2,4,1,3,Positive,Positive,Yes,1-5 days,Unsure,No,,,Yes,4-Jan,Yes,Wild caught,Disagree,Agree,Don't know,Don't know,,Don't know,Don't know,Don't know,Neutral,,Agree,Agree,Agree,Agree,Don't know,Neutral,Disagree,Don't know,Neutral,Disagree,Agree,Strongly Agree,Disagree,Disagree,Neutral,Neutral,Neutral,Strongly Agree,Strongly Agree,Neutral,5,6,2,3,1,4,1,6,5,2,3,4,Series of short videos,1997,Non-binary,,"American Indian,Black or African American,Middle Eastern or North African,White/Caucasian",Bachelor's degree,$50K - $75K,2,94705,Something else,other,researcher,Customer,,Email,,3
12/13/21 14:16,12/13/21 14:25,100,523,TRUE,12/13/21 14:25,R_2qFf7VWNdapzJKk,32.09890747,-110.7269974,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,,,Somewhat supportive,seaweed,Basic understanding,7,5,2,6,4,3,1,8,Positive,Positive,Yes,15+ days,Yes,No,"Shellfish,Seaweed",,Yes,4-Jan,Yes,Wild caught,Neutral,Agree,Don't know,Don't know,,Don't know,Don't know,Agree,Disagree,,Agree,Agree,Don't know,Agree,Don't know,Don't know,Disagree,Don't know,Agree,Don't know,Strongly Agree,Strongly Agree,Disagree,Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Don't know,2,6,1,4,3,5,3,5,4,1,2,6,,1990,Woman,,"Hispanic or Latinx,White/Caucasian",Bachelor's degree,< $25K,1,93106,Democrat,education,,None,,,,3
12/13/21 14:49,12/13/21 14:54,100,295,TRUE,12/13/21 14:54,R_2Ygk7agTUSGQoSR,34.42160034,-119.7068024,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,Strongly supportive,sustainable,,,,,,,Basic understanding,5,6,7,1,3,4,2,8,Positive,Positive,Yes,1-5 days,Yes,No,"Shellfish,Seaweed",,Yes,4-Jan,Yes,No preference,Disagree,Agree,Disagree,Neutral,,Strongly Disagree,Neutral,Neutral,Agree,,Strongly Agree,Neutral,Neutral,Agree,Disagree,Strongly Disagree,Disagree,Neutral,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Agree,Agree,Agree,5,6,1,3,2,4,2,4,5,1,3,6,,1981,Woman,,White/Caucasian,Bachelor's degree,> $150K,2,93101,Democrat,education,,None,,Email,,3
12/13/21 15:33,12/13/21 15:39,100,313,TRUE,12/13/21 15:39,R_25uXBaeQVspvAOq,34.0769043,-118.2075958,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,Neither opposed nor in support,Farming,,,"Heard of it, but don't know details",6,7,5,4,3,1,2,8,Neutral,Neutral,Yes,1-5 days,No,No,,,Yes,4-Jan,Yes,Wild caught,Don't know,Don't know,Don't know,Don't know,,Don't know,Don't know,Don't know,Don't know,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Disagree,Don't know,Don't know,Neutral,Agree,Strongly Agree,Don't know,Don't know,Don't know,Neutral,Don't know,Agree,Agree,Don't know,5,6,1,2,3,4,1,5,4,2,3,6,,1984,Woman,,White/Caucasian,Master's degree,> $150K,4,93117,Democrat,other,,None,,Email,,3
12/13/21 18:00,12/13/21 18:08,100,490,TRUE,12/13/21 18:08,R_3k6pBFh23L42fXl,34.43730164,-119.8340988,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,Somewhat supportive,Questions,,,,,"Heard of it, but don't know details",8,7,6,3,4,2,1,5,Neutral,Positive,Yes,15+ days,Yes,Yes,"Shellfish,Seaweed",,No,,,,Don't know,Don't know,Agree,Agree,,Don't know,Disagree,Agree,Don't know,,Agree,Agree,Don't know,Don't know,Don't know,Don't know,Neutral,Don't know,Don't know,Don't know,Neutral,Strongly Agree,Neutral,Neutral,Neutral,Neutral,Agree,Strongly Agree,Agree,Don't know,5,6,1,4,3,2,1,4,5,2,3,6,,1993,Man,,White/Caucasian,Bachelor's degree,< $25K,1,93106,Indpendent,other,Student,None,,Email,,3
12/13/21 18:55,12/13/21 19:13,100,1076,TRUE,12/13/21 19:13,R_3Gd3KNZFb7zrNMI,39.77929688,-75.69460297,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,Strongly supportive,sustainable,,,,,,,"Heard of it, but don't know details",6,8,7,2,3,5,1,4,Very Positive,Very Positive,Yes,1-5 days,Yes,No,"Fish,Shellfish,Seaweed",,Yes,4-Jan,Yes,No preference,Disagree,Agree,Strongly Disagree,Strongly Disagree,,Strongly Disagree,Strongly Agree,Don't know,Agree,,Strongly Agree,Don't know,Don't know,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Don't know,Strongly Agree,Don't know,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Neutral,Disagree,Don't know,Strongly Agree,Strongly Agree,Agree,1,5,2,4,6,3,3,5,4,2,1,6,,1994,Man,,White/Caucasian,Bachelor's degree,$125K - $150K,1,90404,Democrat,other,software engineer,Customer,,Other,friend,3
12/11/21 15:46,12/13/21 19:18,100,185527,TRUE,12/13/21 19:18,R_30eLtUv6MacEpvp,34.05110168,-118.3323975,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,Strongly supportive,Restore,,,,,"Heard of it, but don't know details",,,,,,,,,Neutral,Neutral,Yes,15+ days,No,No,,,No,,,,Disagree,Strongly Agree,Disagree,Strongly Disagree,,Neutral,Agree,Strongly Agree,Neutral,,Neutral,Strongly Agree,Neutral,Agree,Strongly Disagree,Neutral,Agree,Neutral,Neutral,Strongly Disagree,Disagree,Agree,Neutral,Neutral,Neutral,Disagree,Disagree,Agree,Agree,Agree,3,4,1,6,5,2,2,3,5,4,1,6,,1998,Woman,,Prefer not to state,Technical or occupational certificate,$25K - $50K,3,92646,Something else,healthcare,,None,,Other,Friend shared - Christina ,3
12/13/21 19:14,12/13/21 19:22,100,491,TRUE,12/13/21 19:22,R_3rHzOyKiTBaMJpJ,39.77929688,-75.69460297,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,Strongly supportive,sustainable,,,,,Basic understanding,8,6,5,4,3,2,1,7,Very Positive,Very Positive,Yes,15+ days,Yes,Yes,"Seaweed,Other",abalone,Yes,4-Jan,No,Farmed,Strongly Disagree,Agree,Disagree,Disagree,,Neutral,Agree,Disagree,Agree,,Strongly Agree,Agree,Neutral,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,4,1,2,5,3,6,3,4,5,1,2,6,,1995,Woman,,"Asian American or Asian,Pacific Islander",Bachelor's degree,$25K - $50K,2,90404,Democrat,non-profit,,Customer,,Email,,3
12/13/21 19:25,12/13/21 19:34,100,513,TRUE,12/13/21 19:34,R_2653lSStWI3XgAJ,33.82060242,-118.0339966,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,Neither opposed nor in support,Uninformed,,,"Heard of it, but don't know details",6,7,8,2,4,5,1,3,Positive,Positive,No,,Yes,No,Seaweed,,Yes,4-Jan,No,Wild caught,Don't know,Don't know,Don't know,Don't know,,Don't know,Don't know,Don't know,Disagree,,Strongly Agree,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Agree,Strongly Agree,Don't know,Don't know,Don't know,Don't know,Don't know,Agree,Don't know,Don't know,4,6,1,2,3,5,2,3,6,1,4,5,,1986,Woman,,White/Caucasian,Bachelor's degree,> $150K,2,90069,Republican,other,,None,,Social media,,3
12/13/21 20:14,12/13/21 21:35,100,4869,TRUE,12/13/21 21:35,R_31a3zqrr8yldr0D,34.42649841,-119.8630981,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,,,Somewhat supportive,potential,Very familiar,7,1,2,8,3,5,4,6,Negative,Positive,Yes,1-5 days,Yes,No,"Shellfish,Seaweed",,No,,,,Disagree,Agree,Don't know,Don't know,,Disagree,Agree,Agree,Agree,,Agree,Strongly Agree,Don't know,Agree,Disagree,Disagree,Agree,Strongly Agree,Agree,Neutral,Agree,Strongly Agree,Disagree,Neutral,Disagree,Disagree,Agree,Agree,Agree,Agree,4,6,1,5,2,3,,,,,,,,1992,Woman,,White/Caucasian,Master's degree,$50K - $75K,1,93117,Democrat,other,,None,,Email,,3
12/13/21 23:41,12/13/21 23:49,100,482,TRUE,12/13/21 23:49,R_27mnXvCAh9ICfuM,34.07719421,-117.4505997,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,Neither opposed nor in support,What,,,,,"Heard of it, but don't know details",1,2,5,6,3,8,7,4,Positive,Neutral,No,,No,No,,,Yes,4-Jan,No,No preference,Disagree,Agree,Neutral,Neutral,,Neutral,Neutral,Agree,Disagree,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Disagree,Neutral,Don't know,Don't know,Agree,Disagree,Don't know,Don't know,Don't know,Neutral,Neutral,Neutral,Neutral,Neutral,1,6,2,5,4,3,3,2,5,1,4,6,,1965,Man,,Hispanic or Latinx,High School or equivalent GED,< $25K,2,92407,Democrat,education,,None,,Other,Cousin ,3
12/14/21 0:04,12/14/21 0:09,100,330,TRUE,12/14/21 0:09,R_2fdPopJPpdMcRRn,33.67199707,-117.7402039,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,Somewhat supportive,Biodiversity,,,"Heard of it, but don't know details",6,7,8,3,1,4,2,5,Very Positive,Very Positive,Yes,1-5 days,No,No,,,Yes,4-Jan,No,No preference,Don't know,Agree,Agree,Agree,,Don't know,Agree,Don't know,Don't know,,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Disagree,Don't know,Disagree,Don't know,Agree,Agree,Don't know,Don't know,Don't know,Don't know,Don't know,Agree,Neutral,Don't know,3,4,5,2,6,1,3,4,2,5,1,6,,1996,Man,,White/Caucasian,Master's degree,> $150K,2,92602,Republican,other,,None,,Social media,,3
12/14/21 11:13,12/14/21 11:26,100,781,TRUE,12/14/21 11:26,R_pypBcAVi1LlL2hj,36.96890259,-121.9902954,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,,,Strongly supportive,restorative,Very familiar,8,6,3,7,5,2,1,4,Positive,Very Positive,Yes,5-10 days,Yes,No,"Shellfish,Seaweed",,Yes,4-Jan,Yes,Farmed,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,Disagree,Neutral,Strongly Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,2,1,3,5,4,6,2,5,4,3,1,6,email lists/updates,1996,Woman,,White/Caucasian,Master's degree,$50K - $75K,2,95060,Democrat,other,unemployed,Employee,,Social media,,3
